"","Year","Borough","GeoID","Name","Pop1","Male","MaleP","Fem","FemP","MdAge","Hsp1","Hsp1P","WNH","WNHP","BNH","BNHP","ANH","ANHP","OthNH","OthNHP"
"2287",2019,"Queens","QN1002","Ozone Park",23304,11205,48.08,12099,51.92,37.9,8958,38.44,4780,20.51,1557,6.68,6052,25.97,1957,8.4
"2288",2020,"Queens","QN1002","Ozone Park",23518,11321,48.14,12197,51.86,38.1,9044,38.46,4553,19.36,1600,6.8,6274,26.68,2047,8.7
"2289",2010,"Queens","QN1003","Howard Beach-Lindenwood",26143,12291,47.01,13852,52.99,45.2,4399,16.83,20068,76.76,410,1.57,922,3.53,344,1.32
"2290",2011,"Queens","QN1003","Howard Beach-Lindenwood",26261,12353,47.04,13908,52.96,45.2,4630,17.63,19798,75.39,460,1.75,980,3.73,393,1.5
"2291",2012,"Queens","QN1003","Howard Beach-Lindenwood",26378,12419,47.08,13959,52.92,45.3,4869,18.46,19514,73.98,501,1.9,1045,3.96,449,1.7
"2292",2013,"Queens","QN1003","Howard Beach-Lindenwood",26496,12485,47.12,14011,52.88,45.3,5111,19.29,19228,72.57,543,2.05,1110,4.19,504,1.9
"2293",2014,"Queens","QN1003","Howard Beach-Lindenwood",26614,12551,47.16,14063,52.84,45.3,5355,20.12,18939,71.16,586,2.2,1176,4.42,558,2.1
"2294",2015,"Queens","QN1003","Howard Beach-Lindenwood",26732,12618,47.2,14114,52.8,45.3,5600,20.95,18646,69.75,628,2.35,1243,4.65,615,2.3
"2295",2016,"Queens","QN1003","Howard Beach-Lindenwood",26849,12683,47.24,14166,52.76,45.4,5848,21.78,18349,68.34,671,2.5,1310,4.88,671,2.5
"2296",2017,"Queens","QN1003","Howard Beach-Lindenwood",26967,12750,47.28,14217,52.72,45.4,6097,22.61,18049,66.93,715,2.65,1378,5.11,728,2.7
"2297",2018,"Queens","QN1003","Howard Beach-Lindenwood",27085,12817,47.32,14268,52.68,45.4,6349,23.44,17746,65.52,758,2.8,1446,5.34,786,2.9
"2298",2019,"Queens","QN1003","Howard Beach-Lindenwood",27202,12883,47.36,14319,52.64,45.5,6602,24.27,17439,64.11,802,2.95,1515,5.57,844,3.1
"2299",2020,"Queens","QN1003","Howard Beach-Lindenwood",27320,12940,47.36,14380,52.64,45.5,6865,25.13,17123,62.68,842,3.08,1584,5.8,906,3.32
"2300",2010,"Queens","QN1091","Spring Creek Park",5,4,80,1,20,32.5,0,0,1,20,3,60,1,20,0,0
"2301",2011,"Queens","QN1091","Spring Creek Park",4,3,75,1,25,29.2,0,0,1,25,2,50,1,25,0,0
"2302",2012,"Queens","QN1091","Spring Creek Park",4,3,75,1,25,26,0,0,1,25,2,50,1,25,0,0
"2303",2013,"Queens","QN1091","Spring Creek Park",3,2,66.67,1,33.33,22.8,0,0,0,0,1,33.33,0,0,2,66.67
"2304",2014,"Queens","QN1091","Spring Creek Park",3,1,33.33,2,66.67,19.5,0,0,0,0,1,33.33,0,0,2,66.67
"2305",2015,"Queens","QN1091","Spring Creek Park",2,1,50,1,50,18,0,0,0,0,1,50,0,0,1,50
"2306",2016,"Queens","QN1091","Spring Creek Park",2,1,50,1,50,18,0,0,0,0,0,0,0,0,2,100
"2307",2017,"Queens","QN1091","Spring Creek Park",1,0,0,1,100,18,0,0,0,0,0,0,0,0,1,100
"2308",2018,"Queens","QN1091","Spring Creek Park",1,0,0,1,100,18,0,0,0,0,0,0,0,0,1,100
"2309",2019,"Queens","QN1091","Spring Creek Park",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2310",2020,"Queens","QN1091","Spring Creek Park",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2311",2010,"Queens","QN1101","Auburndale",33805,16149,47.77,17656,52.23,42.5,4170,12.34,15658,46.32,464,1.37,12979,38.39,534,1.58
"2312",2011,"Queens","QN1101","Auburndale",34043,16286,47.84,17757,52.16,42.7,4255,12.5,15265,44.84,480,1.41,13481,39.6,562,1.65
"2313",2012,"Queens","QN1101","Auburndale",34280,16413,47.88,17867,52.12,42.9,4354,12.7,14871,43.38,487,1.42,13986,40.8,582,1.7
"2314",2013,"Queens","QN1101","Auburndale",34518,16541,47.92,17977,52.08,43,4453,12.9,14470,41.92,494,1.43,14498,42,603,1.75
"2315",2014,"Queens","QN1101","Auburndale",34756,16669,47.96,18087,52.04,43.2,4553,13.1,14062,40.46,500,1.44,15015,43.2,626,1.8
"2316",2015,"Queens","QN1101","Auburndale",34994,16797,48,18197,52,43.4,4654,13.3,13648,39,507,1.45,15537,44.4,648,1.85
"2317",2016,"Queens","QN1101","Auburndale",35231,16925,48.04,18306,51.96,43.6,4756,13.5,13226,37.54,514,1.46,16065,45.6,670,1.9
"2318",2017,"Queens","QN1101","Auburndale",35469,17053,48.08,18416,51.92,43.8,4859,13.7,12797,36.08,521,1.47,16599,46.8,693,1.95
"2319",2018,"Queens","QN1101","Auburndale",35707,17182,48.12,18525,51.88,43.9,4963,13.9,12362,34.62,528,1.48,17139,48,715,2
"2320",2019,"Queens","QN1101","Auburndale",35944,17311,48.16,18633,51.84,44.1,5068,14.1,11919,33.16,536,1.49,17684,49.2,737,2.05
"2321",2020,"Queens","QN1101","Auburndale",36182,17449,48.23,18733,51.77,44.3,5159,14.26,11452,31.65,550,1.52,18220,50.36,801,2.21
"2322",2010,"Queens","QN1102","Bayside",34742,16699,48.07,18043,51.93,41.6,3595,10.35,15182,43.7,943,2.71,14449,41.59,573,1.65
"2323",2011,"Queens","QN1102","Bayside",34827,16769,48.15,18058,51.85,41.8,3636,10.44,14843,42.62,926,2.66,14808,42.52,614,1.76
"2324",2012,"Queens","QN1102","Bayside",34911,16827,48.2,18084,51.8,42.1,3694,10.58,14502,41.54,915,2.62,15165,43.44,635,1.82
"2325",2013,"Queens","QN1102","Bayside",34996,16886,48.25,18110,51.75,42.3,3752,10.72,14159,40.46,903,2.58,15524,44.36,658,1.88
"2326",2014,"Queens","QN1102","Bayside",35080,16944,48.3,18136,51.7,42.6,3810,10.86,13815,39.38,891,2.54,15884,45.28,680,1.94
"2327",2015,"Queens","QN1102","Bayside",35165,17002,48.35,18163,51.65,42.8,3868,11,13468,38.3,879,2.5,16246,46.2,704,2
"2328",2016,"Queens","QN1102","Bayside",35250,17061,48.4,18189,51.6,43.1,3927,11.14,13120,37.22,867,2.46,16610,47.12,726,2.06
"2329",2017,"Queens","QN1102","Bayside",35334,17119,48.45,18215,51.55,43.3,3986,11.28,12770,36.14,855,2.42,16974,48.04,749,2.12
"2330",2018,"Queens","QN1102","Bayside",35419,17178,48.5,18241,51.5,43.6,4045,11.42,12418,35.06,843,2.38,17341,48.96,772,2.18
"2331",2019,"Queens","QN1102","Bayside",35503,17237,48.55,18266,51.45,43.8,4104,11.56,12064,33.98,831,2.34,17709,49.88,795,2.24
"2332",2020,"Queens","QN1102","Bayside",35588,17280,48.56,18308,51.44,44.1,4163,11.7,11708,32.9,806,2.26,18076,50.79,835,2.35
"2333",2010,"Queens","QN1103","Douglaston-Little Neck",24739,11701,47.3,13038,52.7,45.6,2015,8.15,13195,53.34,317,1.28,8818,35.64,394,1.59
"2334",2011,"Queens","QN1103","Douglaston-Little Neck",24791,11739,47.35,13052,52.65,45.8,2050,8.27,12906,52.06,330,1.33,9056,36.53,449,1.81
"2335",2012,"Queens","QN1103","Douglaston-Little Neck",24844,11776,47.4,13068,52.6,46,2097,8.44,12626,50.82,338,1.36,9307,37.46,476,1.92
"2336",2013,"Queens","QN1103","Douglaston-Little Neck",24896,11813,47.45,13083,52.55,46.3,2144,8.61,12343,49.58,346,1.39,9558,38.39,505,2.03
"2337",2014,"Queens","QN1103","Douglaston-Little Neck",24948,11850,47.5,13098,52.5,46.5,2190,8.78,12060,48.34,354,1.42,9810,39.32,534,2.14
"2338",2015,"Queens","QN1103","Douglaston-Little Neck",25001,11888,47.55,13113,52.45,46.7,2238,8.95,11775,47.1,363,1.45,10063,40.25,562,2.25
"2339",2016,"Queens","QN1103","Douglaston-Little Neck",25053,11925,47.6,13128,52.4,46.9,2285,9.12,11489,45.86,371,1.48,10317,41.18,591,2.36
"2340",2017,"Queens","QN1103","Douglaston-Little Neck",25105,11963,47.65,13142,52.35,47.1,2332,9.29,11202,44.62,379,1.51,10572,42.11,620,2.47
"2341",2018,"Queens","QN1103","Douglaston-Little Neck",25157,12000,47.7,13157,52.3,47.4,2380,9.46,10913,43.38,387,1.54,10828,43.04,649,2.58
"2342",2019,"Queens","QN1103","Douglaston-Little Neck",25210,12038,47.75,13172,52.25,47.6,2428,9.63,10623,42.14,396,1.57,11085,43.97,678,2.69
"2343",2020,"Queens","QN1103","Douglaston-Little Neck",25262,12066,47.76,13196,52.24,47.8,2488,9.85,10340,40.93,408,1.62,11354,44.94,672,2.66
"2344",2010,"Queens","QN1104","Oakland Gardens-Hollis Hills",23494,11038,46.98,12456,53.02,44.4,2037,8.67,10878,46.3,673,2.86,9492,40.4,414,1.76
"2345",2011,"Queens","QN1104","Oakland Gardens-Hollis Hills",23670,11141,47.07,12529,52.93,44.5,2107,8.9,10659,45.03,701,2.96,9762,41.24,441,1.86
"2346",2012,"Queens","QN1104","Oakland Gardens-Hollis Hills",23845,11241,47.14,12604,52.86,44.7,2170,9.1,10435,43.76,720,3.02,10034,42.08,486,2.04
"2347",2013,"Queens","QN1104","Oakland Gardens-Hollis Hills",24020,11340,47.21,12680,52.79,44.8,2234,9.3,10206,42.49,740,3.08,10309,42.92,531,2.21
"2348",2014,"Queens","QN1104","Oakland Gardens-Hollis Hills",24196,11440,47.28,12756,52.72,44.9,2299,9.5,9974,41.22,760,3.14,10588,43.76,575,2.38
"2349",2015,"Queens","QN1104","Oakland Gardens-Hollis Hills",24372,11540,47.35,12832,52.65,45,2364,9.7,9737,39.95,780,3.2,10870,44.6,621,2.55
"2350",2016,"Queens","QN1104","Oakland Gardens-Hollis Hills",24547,11640,47.42,12907,52.58,45.2,2430,9.9,9495,38.68,800,3.26,11154,45.44,668,2.72
"2351",2017,"Queens","QN1104","Oakland Gardens-Hollis Hills",24722,11740,47.49,12982,52.51,45.3,2497,10.1,9249,37.41,821,3.32,11441,46.28,714,2.89
"2352",2018,"Queens","QN1104","Oakland Gardens-Hollis Hills",24898,11841,47.56,13057,52.44,45.4,2564,10.3,8998,36.14,842,3.38,11732,47.12,762,3.06
"2353",2019,"Queens","QN1104","Oakland Gardens-Hollis Hills",25074,11943,47.63,13131,52.37,45.6,2633,10.5,8743,34.87,863,3.44,12025,47.96,810,3.23
"2354",2020,"Queens","QN1104","Oakland Gardens-Hollis Hills",25249,12037,47.67,13212,52.33,45.7,2712,10.74,8487,33.61,881,3.49,12329,48.83,840,3.33
"2355",2010,"Queens","QN1191","Alley Pond Park",72,71,98.61,1,1.39,68.2,8,11.11,57,79.17,6,8.33,1,1.39,0,0
"2356",2011,"Queens","QN1191","Alley Pond Park",73,72,98.63,1,1.37,67.2,9,12.33,57,78.08,5,6.85,1,1.37,1,1.37
"2357",2012,"Queens","QN1191","Alley Pond Park",75,73,97.33,2,2.67,66.1,9,12,59,78.67,5,6.67,2,2.67,0,0
"2358",2013,"Queens","QN1191","Alley Pond Park",76,74,97.37,2,2.63,65.1,10,13.16,59,77.63,4,5.26,2,2.63,1,1.32
"2359",2014,"Queens","QN1191","Alley Pond Park",77,74,96.1,3,3.9,64.1,11,14.29,59,76.62,4,5.19,2,2.6,1,1.3
"2360",2015,"Queens","QN1191","Alley Pond Park",79,76,96.2,3,3.8,63.1,12,15.19,61,77.22,3,3.8,2,2.53,1,1.27
"2361",2016,"Queens","QN1191","Alley Pond Park",80,76,95,4,5,62,13,16.25,61,76.25,3,3.75,3,3.75,0,0
"2362",2017,"Queens","QN1191","Alley Pond Park",81,77,95.06,4,4.94,61,13,16.05,61,75.31,2,2.47,3,3.7,2,2.47
"2363",2018,"Queens","QN1191","Alley Pond Park",82,77,93.9,5,6.1,60,14,17.07,62,75.61,1,1.22,3,3.66,2,2.44
"2364",2019,"Queens","QN1191","Alley Pond Park",84,79,94.05,5,5.95,58.9,15,17.86,63,75,1,1.19,4,4.76,1,1.19
"2365",2020,"Queens","QN1191","Alley Pond Park",85,79,92.94,6,7.06,57.9,16,18.82,63,74.12,0,0,4,4.71,2,2.35
"2366",2010,"Queens","QN1201","Jamaica",53883,27218,50.51,26665,49.49,33.9,21254,39.44,2068,3.84,11702,21.72,13298,24.68,5561,10.32
"2367",2011,"Queens","QN1201","Jamaica",54594,27494,50.36,27100,49.64,34.2,21226,38.88,2047,3.75,11612,21.27,14042,25.72,5667,10.38
"2368",2012,"Queens","QN1201","Jamaica",55305,27774,50.22,27531,49.78,34.5,21215,38.36,2046,3.7,11526,20.84,14789,26.74,5729,10.36
"2369",2013,"Queens","QN1201","Jamaica",56016,28053,50.08,27963,49.92,34.8,21196,37.84,2045,3.65,11433,20.41,15550,27.76,5792,10.34
"2370",2014,"Queens","QN1201","Jamaica",56727,28329,49.94,28398,50.06,35.1,21171,37.32,2042,3.6,11334,19.98,16326,28.78,5854,10.32
"2371",2015,"Queens","QN1201","Jamaica",57438,28604,49.8,28834,50.2,35.4,21137,36.8,2039,3.55,11229,19.55,17117,29.8,5916,10.3
"2372",2016,"Queens","QN1201","Jamaica",58149,28877,49.66,29272,50.34,35.7,21096,36.28,2035,3.5,11118,19.12,17922,30.82,5978,10.28
"2373",2017,"Queens","QN1201","Jamaica",58860,29147,49.52,29713,50.48,36,21048,35.76,2031,3.45,11001,18.69,18741,31.84,6039,10.26
"2374",2018,"Queens","QN1201","Jamaica",59571,29416,49.38,30155,50.62,36.3,20993,35.24,2025,3.4,10878,18.26,19575,32.86,6100,10.24
"2375",2019,"Queens","QN1201","Jamaica",60282,29683,49.24,30599,50.76,36.6,20930,34.72,2019,3.35,10748,17.83,20424,33.88,6161,10.22
"2376",2020,"Queens","QN1201","Jamaica",60993,29964,49.13,31029,50.87,36.9,20859,34.2,2001,3.28,10614,17.4,21263,34.86,6256,10.26
"2377",2010,"Queens","QN1202","South Jamaica",36938,16832,45.57,20106,54.43,32.9,5749,15.56,352,0.95,26449,71.6,1964,5.32,2424,6.56
"2378",2011,"Queens","QN1202","South Jamaica",37684,17240,45.75,20444,54.25,33.2,5973,15.85,384,1.02,26251,69.66,2412,6.4,2664,7.07
"2379",2012,"Queens","QN1202","South Jamaica",38431,17640,45.9,20791,54.1,33.6,6187,16.1,400,1.04,26025,67.72,2882,7.5,2937,7.64
"2380",2013,"Queens","QN1202","South Jamaica",39177,18041,46.05,21136,53.95,33.9,6405,16.35,415,1.06,25771,65.78,3369,8.6,3217,8.21
"2381",2014,"Queens","QN1202","South Jamaica",39923,18444,46.2,21479,53.8,34.3,6627,16.6,431,1.08,25487,63.84,3873,9.7,3505,8.78
"2382",2015,"Queens","QN1202","South Jamaica",40670,18851,46.35,21819,53.65,34.6,6853,16.85,447,1.1,25175,61.9,4392,10.8,3803,9.35
"2383",2016,"Queens","QN1202","South Jamaica",41416,19258,46.5,22158,53.5,34.9,7082,17.1,464,1.12,24833,59.96,4929,11.9,4108,9.92
"2384",2017,"Queens","QN1202","South Jamaica",42162,19669,46.65,22493,53.35,35.3,7315,17.35,481,1.14,24462,58.02,5481,13,4423,10.49
"2385",2018,"Queens","QN1202","South Jamaica",42908,20081,46.8,22827,53.2,35.6,7552,17.6,498,1.16,24063,56.08,6050,14.1,4745,11.06
"2386",2019,"Queens","QN1202","South Jamaica",43655,20496,46.95,23159,53.05,36,7792,17.85,515,1.18,23635,54.14,6636,15.2,5077,11.63
"2387",2020,"Queens","QN1202","South Jamaica",44401,20921,47.12,23480,52.88,36.3,8039,18.11,514,1.16,23161,52.16,7240,16.31,5447,12.27
"2388",2010,"Queens","QN1203","Baisley Park",37699,17215,45.66,20484,54.34,34.6,4107,10.89,307,0.81,29332,77.81,1619,4.29,2334,6.19
"2389",2011,"Queens","QN1203","Baisley Park",38238,17494,45.75,20744,54.25,34.9,4290,11.22,329,0.86,29072,76.03,1816,4.75,2731,7.14
"2390",2012,"Queens","QN1203","Baisley Park",38777,17760,45.8,21017,54.2,35.3,4475,11.54,357,0.92,28796,74.26,2016,5.2,3133,8.08
"2391",2013,"Queens","QN1203","Baisley Park",39316,18026,45.85,21290,54.15,35.6,4663,11.86,385,0.98,28500,72.49,2221,5.65,3547,9.02
"2392",2014,"Queens","QN1203","Baisley Park",39855,18293,45.9,21562,54.1,35.9,4854,12.18,414,1.04,28185,70.72,2431,6.1,3971,9.96
"2393",2015,"Queens","QN1203","Baisley Park",40394,18561,45.95,21833,54.05,36.2,5049,12.5,444,1.1,27852,68.95,2646,6.55,4403,10.9
"2394",2016,"Queens","QN1203","Baisley Park",40934,18830,46,22104,54,36.6,5248,12.82,475,1.16,27499,67.18,2865,7,4847,11.84
"2395",2017,"Queens","QN1203","Baisley Park",41473,19098,46.05,22375,53.95,36.9,5450,13.14,506,1.22,27127,65.41,3090,7.45,5300,12.78
"2396",2018,"Queens","QN1203","Baisley Park",42012,19368,46.1,22644,53.9,37.2,5655,13.46,538,1.28,26736,63.64,3319,7.9,5764,13.72
"2397",2019,"Queens","QN1203","Baisley Park",42551,19637,46.15,22914,53.85,37.6,5864,13.78,570,1.34,26326,61.87,3553,8.35,6238,14.66
"2398",2020,"Queens","QN1203","Baisley Park",43090,19918,46.22,23172,53.78,37.9,6074,14.1,611,1.42,25894,60.09,3804,8.83,6707,15.57
"2399",2010,"Queens","QN1204","Springfield Gardens (North)-Rochdale Village",28537,12020,42.12,16517,57.88,39.9,1972,6.91,215,0.75,25320,88.73,235,0.82,795,2.79
"2400",2011,"Queens","QN1204","Springfield Gardens (North)-Rochdale Village",28972,12241,42.25,16731,57.75,40.1,2063,7.12,240,0.83,25475,87.93,269,0.93,925,3.19
"2401",2012,"Queens","QN1204","Springfield Gardens (North)-Rochdale Village",29406,12468,42.4,16938,57.6,40.3,2158,7.34,253,0.86,25630,87.16,312,1.06,1053,3.58
"2402",2013,"Queens","QN1204","Springfield Gardens (North)-Rochdale Village",29841,12697,42.55,17144,57.45,40.6,2256,7.56,266,0.89,25780,86.39,355,1.19,1184,3.97
"2403",2014,"Queens","QN1204","Springfield Gardens (North)-Rochdale Village",30275,12927,42.7,17348,57.3,40.8,2355,7.78,279,0.92,25921,85.62,400,1.32,1320,4.36
"2404",2015,"Queens","QN1204","Springfield Gardens (North)-Rochdale Village",30710,13159,42.85,17551,57.15,41,2457,8,292,0.95,26057,84.85,445,1.45,1459,4.75
"2405",2016,"Queens","QN1204","Springfield Gardens (North)-Rochdale Village",31145,13392,43,17753,57,41.2,2560,8.22,305,0.98,26187,84.08,492,1.58,1601,5.14
"2406",2017,"Queens","QN1204","Springfield Gardens (North)-Rochdale Village",31579,13626,43.15,17953,56.85,41.4,2665,8.44,319,1.01,26308,83.31,540,1.71,1747,5.53
"2407",2018,"Queens","QN1204","Springfield Gardens (North)-Rochdale Village",32014,13862,43.3,18152,56.7,41.7,2772,8.66,333,1.04,26424,82.54,589,1.84,1896,5.92
"2408",2019,"Queens","QN1204","Springfield Gardens (North)-Rochdale Village",32448,14099,43.45,18349,56.55,41.9,2881,8.88,347,1.07,26533,81.77,639,1.97,2048,6.31
"2409",2020,"Queens","QN1204","Springfield Gardens (North)-Rochdale Village",32883,14343,43.62,18540,56.38,42.1,2985,9.08,353,1.07,26651,81.05,699,2.13,2195,6.68
"2410",2010,"Queens","QN1205","St. Albans",47831,21605,45.17,26226,54.83,38.6,3004,6.28,494,1.03,42382,88.61,511,1.07,1440,3.01
"2411",2011,"Queens","QN1205","St. Albans",48230,21839,45.28,26391,54.72,38.8,3188,6.61,492,1.02,42245,87.59,641,1.33,1664,3.45
"2412",2012,"Queens","QN1205","St. Albans",48628,22058,45.36,26570,54.64,39.1,3365,6.92,506,1.04,42102,86.58,759,1.56,1896,3.9
"2413",2013,"Queens","QN1205","St. Albans",49026,22277,45.44,26749,54.56,39.4,3545,7.23,520,1.06,41952,85.57,878,1.79,2131,4.35
"2414",2014,"Queens","QN1205","St. Albans",49425,22498,45.52,26927,54.48,39.6,3727,7.54,534,1.08,41794,84.56,998,2.02,2372,4.8
"2415",2015,"Queens","QN1205","St. Albans",49824,22720,45.6,27104,54.4,39.9,3911,7.85,548,1.1,41628,83.55,1121,2.25,2616,5.25
"2416",2016,"Queens","QN1205","St. Albans",50222,22941,45.68,27281,54.32,40.1,4098,8.16,562,1.12,41453,82.54,1246,2.48,2863,5.7
"2417",2017,"Queens","QN1205","St. Albans",50620,23164,45.76,27456,54.24,40.4,4288,8.47,577,1.14,41270,81.53,1372,2.71,3113,6.15
"2418",2018,"Queens","QN1205","St. Albans",51019,23387,45.84,27632,54.16,40.6,4479,8.78,592,1.16,41080,80.52,1500,2.94,3368,6.6
"2419",2019,"Queens","QN1205","St. Albans",51418,23611,45.92,27807,54.08,40.9,4674,9.09,607,1.18,40882,79.51,1630,3.17,3625,7.05
"2420",2020,"Queens","QN1205","St. Albans",51816,23822,45.97,27994,54.03,41.1,4882,9.42,617,1.19,40664,78.48,1764,3.4,3889,7.51
"2421",2010,"Queens","QN1206","Hollis",22349,10518,47.06,11831,52.94,37.4,3268,14.62,604,2.7,12281,54.95,3458,15.47,2738,12.25
"2422",2011,"Queens","QN1206","Hollis",22572,10636,47.12,11936,52.88,37.6,3302,14.63,609,2.7,12189,54,3648,16.16,2824,12.51
"2423",2012,"Queens","QN1206","Hollis",22794,10745,47.14,12049,52.86,37.8,3342,14.66,615,2.7,12081,53,3834,16.82,2922,12.82
"2424",2013,"Queens","QN1206","Hollis",23017,10855,47.16,12162,52.84,38,3381,14.69,621,2.7,11969,52,4023,17.48,3023,13.13
"2425",2014,"Queens","QN1206","Hollis",23240,10965,47.18,12275,52.82,38.2,3421,14.72,627,2.7,11852,51,4216,18.14,3124,13.44
"2426",2015,"Queens","QN1206","Hollis",23462,11074,47.2,12388,52.8,38.4,3461,14.75,633,2.7,11731,50,4411,18.8,3226,13.75
"2427",2016,"Queens","QN1206","Hollis",23685,11184,47.22,12501,52.78,38.7,3501,14.78,639,2.7,11606,49,4609,19.46,3330,14.06
"2428",2017,"Queens","QN1206","Hollis",23908,11294,47.24,12614,52.76,38.9,3541,14.81,646,2.7,11476,48,4810,20.12,3435,14.37
"2429",2018,"Queens","QN1206","Hollis",24131,11404,47.26,12727,52.74,39.1,3581,14.84,652,2.7,11342,47,5014,20.78,3542,14.68
"2430",2019,"Queens","QN1206","Hollis",24353,11514,47.28,12839,52.72,39.3,3621,14.87,658,2.7,11202,46,5221,21.44,3651,14.99
"2431",2020,"Queens","QN1206","Hollis",24576,11620,47.28,12956,52.72,39.5,3671,14.94,658,2.68,11062,45.01,5426,22.08,3759,15.3
"2432",2010,"Queens","QN1301","Glen Oaks-Floral Park-New Hyde Park",22571,10332,45.78,12239,54.22,48.1,2082,9.22,10914,48.35,1034,4.58,7576,33.57,965,4.28
"2433",2011,"Queens","QN1301","Glen Oaks-Floral Park-New Hyde Park",22650,10387,45.86,12263,54.14,48.3,2122,9.37,10675,47.13,1051,4.64,7837,34.6,965,4.26
"2434",2012,"Queens","QN1301","Glen Oaks-Floral Park-New Hyde Park",22730,10438,45.92,12292,54.08,48.5,2168,9.54,10424,45.86,1064,4.68,8092,35.6,982,4.32
"2435",2013,"Queens","QN1301","Glen Oaks-Floral Park-New Hyde Park",22809,10488,45.98,12321,54.02,48.7,2215,9.71,10171,44.59,1077,4.72,8348,36.6,998,4.38
"2436",2014,"Queens","QN1301","Glen Oaks-Floral Park-New Hyde Park",22888,10538,46.04,12350,53.96,48.9,2261,9.88,9915,43.32,1089,4.76,8606,37.6,1017,4.44
"2437",2015,"Queens","QN1301","Glen Oaks-Floral Park-New Hyde Park",22967,10588,46.1,12379,53.9,49.1,2308,10.05,9658,42.05,1102,4.8,8865,38.6,1034,4.5
"2438",2016,"Queens","QN1301","Glen Oaks-Floral Park-New Hyde Park",23047,10638,46.16,12409,53.84,49.2,2355,10.22,9399,40.78,1115,4.84,9127,39.6,1051,4.56
"2439",2017,"Queens","QN1301","Glen Oaks-Floral Park-New Hyde Park",23126,10689,46.22,12437,53.78,49.4,2403,10.39,9137,39.51,1129,4.88,9389,40.6,1068,4.62
"2440",2018,"Queens","QN1301","Glen Oaks-Floral Park-New Hyde Park",23205,10739,46.28,12466,53.72,49.6,2450,10.56,8874,38.24,1142,4.92,9653,41.6,1086,4.68
"2441",2019,"Queens","QN1301","Glen Oaks-Floral Park-New Hyde Park",23285,10790,46.34,12495,53.66,49.8,2498,10.73,8608,36.97,1155,4.96,9919,42.6,1105,4.75
"2442",2020,"Queens","QN1301","Glen Oaks-Floral Park-New Hyde Park",23364,10840,46.4,12524,53.6,50,2551,10.92,8334,35.67,1161,4.97,10190,43.61,1128,4.83
"2443",2010,"Queens","QN1302","Bellerose",25287,12472,49.32,12815,50.68,40.3,4078,16.13,7974,31.53,1882,7.44,9821,38.84,1532,6.06
"2444",2011,"Queens","QN1302","Bellerose",25415,12532,49.31,12883,50.69,40.6,4105,16.15,7724,30.39,1899,7.47,10113,39.79,1574,6.19
"2445",2012,"Queens","QN1302","Bellerose",25543,12598,49.32,12945,50.68,40.8,4138,16.2,7479,29.28,1926,7.54,10416,40.78,1584,6.2
"2446",2013,"Queens","QN1302","Bellerose",25671,12664,49.33,13007,50.67,41.1,4172,16.25,7232,28.17,1954,7.61,10723,41.77,1590,6.19
"2447",2014,"Queens","QN1302","Bellerose",25799,12729,49.34,13070,50.66,41.3,4205,16.3,6981,27.06,1981,7.68,11032,42.76,1600,6.2
"2448",2015,"Queens","QN1302","Bellerose",25927,12795,49.35,13132,50.65,41.6,4239,16.35,6728,25.95,2009,7.75,11343,43.75,1608,6.2
"2449",2016,"Queens","QN1302","Bellerose",26054,12860,49.36,13194,50.64,41.9,4273,16.4,6472,24.84,2037,7.82,11657,44.74,1615,6.2
"2450",2017,"Queens","QN1302","Bellerose",26182,12926,49.37,13256,50.63,42.1,4307,16.45,6213,23.73,2066,7.89,11973,45.73,1623,6.2
"2451",2018,"Queens","QN1302","Bellerose",26310,12992,49.38,13318,50.62,42.4,4341,16.5,5951,22.62,2094,7.96,12292,46.72,1632,6.2
"2452",2019,"Queens","QN1302","Bellerose",26438,13058,49.39,13380,50.61,42.6,4375,16.55,5687,21.51,2123,8.03,12614,47.71,1639,6.2
"2453",2020,"Queens","QN1302","Bellerose",26566,13136,49.45,13430,50.55,42.9,4406,16.59,5430,20.44,2144,8.07,12942,48.72,1644,6.19
"2454",2010,"Queens","QN1303","Queens Village",52734,24881,47.18,27853,52.82,37.8,9811,18.6,3385,6.42,25484,48.33,9026,17.12,5028,9.53
"2455",2011,"Queens","QN1303","Queens Village",52895,24993,47.25,27902,52.75,38.1,9786,18.5,3285,6.21,25226,47.69,9315,17.61,5283,9.99
"2456",2012,"Queens","QN1303","Queens Village",53056,25095,47.3,27961,52.7,38.5,9762,18.4,3194,6.02,24979,47.08,9614,18.12,5507,10.38
"2457",2013,"Queens","QN1303","Queens Village",53217,25198,47.35,28019,52.65,38.8,9739,18.3,3103,5.83,24730,46.47,9914,18.63,5731,10.77
"2458",2014,"Queens","QN1303","Queens Village",53378,25301,47.4,28077,52.6,39.2,9715,18.2,3011,5.64,24479,45.86,10217,19.14,5956,11.16
